sim_seed,sim_pop_mu,sim_pop_mu_sd,sim_pop_beta,sim_pop_beta_sd,sim_sigma,mod_pop_mu,mod_pop_mu_sd,mod_pop_beta,mod_pop_beta_sd,mod_sigma
10,300,200,7.4,0.1,100,264.6868507833032,120.45583465793833,7.3822082574783545,0.09945593262369243,4.498852084602497
10,300,200,7.4,0.2,100,255.9040910466243,131.78379193387,7.383304843559712,0.18706565094981942,4.497802600577286
10,300,200,7.6,0.1,100,273.75718972378525,121.74514896713045,7.581745405302728,0.10264904229577906,4.499438794590494
10,300,200,7.6,0.2,100,266.9882125158189,123.19904162386601,7.580196474474541,0.19447903917480602,4.498165989998206
10,400,50,7,0.1,100,396.8104600952923,29.190666613544746,6.992389241014843,0.0853105377099166,4.500447902806404
10,400,50,7,0.2,100,395.8731673018379,26.39480741269063,6.9882929433832555,0.17222868951213585,4.497128740341256
10,400,50,7.2,0.1,100,401.3927885825167,31.03919791690768,7.191598218686904,0.08016285129485504,4.501246277878701
10,400,50,7.2,0.2,100,401.1357913885277,31.176757953744925,7.1845469730352125,0.17809400291749822,4.499806427517306
10,400,50,7.4,0.1,100,403.6642545859626,34.041177469408346,7.391592588634469,0.08465580040541826,4.501494567175681
10,400,50,7.4,0.2,100,402.2698969087651,34.136333002187826,7.389167904522103,0.17972714740856777,4.500458315062629
10,400,50,7.6,0.1,100,415.1874358293426,42.79153911486656,7.58788826543993,0.09786847282558492,4.4997476198020845
10,400,50,7.6,0.2,100,414.01755918976505,40.40204155683843,7.585881223041778,0.1857212679487817,4.49982684728822
10,400,100,7,0.1,100,379.9149812283749,71.94366503005317,6.991451527349875,0.08479930959617156,4.498754668922149
10,400,100,7,0.2,100,375.648347244759,67.37313333174129,6.989531427928768,0.17312236049139057,4.500101657792288
10,400,100,7.2,0.1,100,383.7966152990309,57.22610765934518,7.19221790577834,0.06987843323905175,4.499146697404568
10,400,100,7.2,0.2,100,382.70588282252027,56.09091586557586,7.185659309287547,0.1696681309892086,4.498292370004214
10,400,100,7.4,0.1,100,386.16946005997426,43.17858146524619,7.391328484330274,0.08399937726790264,4.500530732183439
10,400,100,7.4,0.2,100,379.48158438951856,47.625959864804756,7.391803903746036,0.16952758247081395,4.497741203240305
10,400,100,7.6,0.1,100,401.30761742577647,53.06828085837091,7.58661408910741,0.09298084630052322,4.50113441174591
10,400,100,7.6,0.2,100,393.1417385288565,53.23160706075644,7.584620572126085,0.1799912215674853,4.498296743904019
10,400,200,7,0.1,100,339.3849937252335,160.51903706365655,6.995092182462666,0.08459019683478639,4.499290182713881
10,400,200,7,0.2,100,340.8586971571805,158.45360530631683,6.989191525790139,0.17011663184763906,4.499947367454166
10,400,200,7.2,0.1,100,346.03802632271874,152.5946814379709,7.193194740256033,0.0692845295687676,4.50067041730603
10,400,200,7.2,0.2,100,345.8293404048883,153.1451578656468,7.186846312762392,0.17568792026451535,4.498939723439148
10,400,200,7.4,0.1,100,356.583187830824,135.78242450903755,7.388286458653817,0.07919480854801159,4.49892835816499
10,400,200,7.4,0.2,100,353.5305802431126,139.31278626948063,7.384495438652149,0.16945700761252094,4.500354822779571
10,400,200,7.6,0.1,100,372.1739494230719,117.11278577994486,7.583007308569757,0.08694830635206438,4.502099411141377
10,400,200,7.6,0.2,100,357.2108161421743,129.41074672392426,7.585110273276003,0.17967621006484077,4.50025099011323
10,500,50,7,0.1,100,496.02313245318004,23.621391863632823,6.992320001403169,0.07731829809305595,4.501419036435003
10,500,50,7,0.2,100,495.4067213295761,25.20277558881415,6.987669501384013,0.17809721924907343,4.499800562307444
10,500,50,7.2,0.1,100,497.7909305296492,34.00943220069819,7.194156851464725,0.08084632961902084,4.497331273405972
10,500,50,7.2,0.2,100,498.29577293812474,29.529450775856006,7.188708666158385,0.1738801807884193,4.50022027282716
10,500,50,7.4,0.1,100,505.44659056224646,37.79871976009822,7.390985900275474,0.07809204642853815,4.500958073613455
10,500,50,7.4,0.2,100,504.577893677287,36.1572693364975,7.386562125320254,0.1746451735455175,4.497296319655087
10,500,50,7.6,0.1,100,508.8372022016858,37.91881837254883,7.591941704231138,0.08144613700714735,4.499505980055969
10,500,50,7.6,0.2,100,504.37620582015813,39.652844712217316,7.590867685765622,0.17326543481678544,4.499336932332254
10,500,100,7,0.1,100,478.1083024447099,67.32383835826917,6.99289549758167,0.07803729012448377,4.499521382682077
10,500,100,7,0.2,100,477.1689749492509,67.42688378954037,6.9898989136791565,0.17270633688993525,4.501385858016399
10,500,100,7.2,0.1,100,482.2513744343524,62.42510727080595,7.192017789488755,0.081933927957211,4.500336810921626
10,500,100,7.2,0.2,100,480.9806600437226,55.44039926175977,7.19009345736787,0.16892883667441422,4.498073299057359
10,500,100,7.4,0.1,100,487.75447571807103,55.080415187514824,7.391923061988165,0.0658631361864401,4.499650505842047
10,500,100,7.4,0.2,100,486.4893154306779,53.529874034540114,7.385972690262582,0.16976059340500751,4.500610370267262
10,500,100,7.6,0.1,100,491.300064092765,43.079517698033584,7.5917438375669155,0.07374097350332415,4.500349766369726
10,500,100,7.6,0.2,100,486.4050360372131,50.362434189299144,7.589306613117974,0.1719846008180591,4.501777943801033
10,500,200,7,0.1,100,442.56998427887754,156.15895399676305,6.992699905975006,0.0631562248668037,4.4989806301524915
10,500,200,7,0.2,100,439.99883271010384,153.53635158693692,6.991035465781273,0.17335394025592957,4.502156812441741
10,500,200,7.2,0.1,100,443.0991072093054,155.55679623318366,7.195428610652628,0.07990619524461279,4.499314857879926
10,500,200,7.2,0.2,100,438.2903341213633,160.09076067919204,7.1930880181259536,0.16722451206093794,4.4980919170903855
10,500,200,7.4,0.1,100,443.4754758903026,152.9978561931752,7.397639653156216,0.0680940465013215,4.500423605038298
10,500,200,7.4,0.2,100,445.24775167990185,153.6307550713524,7.390887545099142,0.17096817126233999,4.501139000036418
10,500,200,7.6,0.1,100,455.95129355631116,129.00104840980433,7.592014811407182,0.08031444231700696,4.502093437172915
10,500,200,7.6,0.2,100,454.62319131647905,132.39751307882082,7.588014776324615,0.16529482829899877,4.499986713075171
6,100,50,7,0.1,100,115.55359418484574,56.68723575220147,7.010699845606874,0.06324729974943846,4.499748304794543
6,100,50,7,0.2,100,118.11628229395144,61.50671592280189,6.992473294316382,0.18003260845086388,4.49921808998903
6,100,50,7.2,0.1,100,117.45173065898834,59.07486850005283,7.21051883405217,0.05404668016186632,4.499881597436303
6,100,50,7.2,0.2,100,120.52654050412075,65.36212572818995,7.19355572930462,0.1741364610748892,4.498746087745799
6,100,50,7.4,0.1,100,125.95367215029897,60.140344073673816,7.405038000215069,0.056479807939582544,4.500807018285055
6,100,50,7.4,0.2,100,120.1658361249709,64.09668136900747,7.390417151570061,0.17129153046356815,4.4997638689480794
6,100,50,7.6,0.1,100,128.12097587800983,62.256535098828216,7.606353207135363,0.05296806414434681,4.499686894481544
6,100,50,7.6,0.2,100,131.97209796186715,62.66662876172859,7.5878733817468005,0.16935856416811199,4.500372793908588
6,100,100,7,0.1,100,121.3089144679627,122.88546015070179,7.01113310926155,0.07689814593617793,4.4988851866658734
6,100,100,7,0.2,100,120.81072301923678,126.15885971769389,6.995473621684346,0.18073659844114598,4.500212263173444
6,100,100,7.2,0.1,100,124.28955801680578,121.25375312136633,7.207261307506559,0.08105948654389052,4.501116753828681
6,100,100,7.2,0.2,100,126.26163782768883,129.97711780667925,7.192147750199791,0.1883460868317282,4.500652319060809
6,100,100,7.4,0.1,100,128.92719303249325,107.03673865850512,7.408036212678754,0.0655875977795465,4.498612207954298
6,100,100,7.4,0.2,100,135.84222367839982,126.88802173617462,7.387346880918995,0.17815978130344473,4.499805607163714
6,100,100,7.6,0.1,100,135.05834827778122,93.429355150098,7.605932051391658,0.057499597468604315,4.500539171614141
6,100,100,7.6,0.2,100,135.10778768729708,113.46424899645383,7.5900895904085814,0.1729298633029563,4.499168831478714
6,100,200,7,0.1,100,136.56106122299687,230.74830184589425,7.009239651735382,0.08206214655834432,4.4983690720443015
6,100,200,7,0.2,100,127.87526682513011,234.13818872239227,6.99461069331609,0.18833538330686383,4.498929439518622
6,100,200,7.2,0.1,100,139.63710992284402,220.55392920475845,7.206588409985143,0.08353957364426198,4.499863178971976
6,100,200,7.2,0.2,100,136.8807883978029,225.8626113557594,7.193369607024531,0.18938156693124575,4.500602427640964
6,100,200,7.4,0.1,100,146.49619369479493,216.10286889921744,7.40412085042883,0.08616823371390527,4.498902109421531
6,100,200,7.4,0.2,100,146.0189174123567,219.96291227752104,7.3892375891017,0.1873362371207053,4.499405889891544
6,100,200,7.6,0.1,100,151.31370232436632,207.77922193480765,7.603304344784945,0.07545001628010074,4.500193631951931
6,100,200,7.6,0.2,100,156.057402646239,217.36590453544423,7.5861234182556965,0.18729766661149078,4.500988824588326
6,200,50,7,0.1,100,220.1070537977794,62.0701188777477,7.005447986988366,0.07959642115454262,4.500324335734172
6,200,50,7,0.2,100,221.29571288262517,63.64109741093741,6.993267643262183,0.18016632417284173,4.499316177042947
6,200,50,7.2,0.1,100,227.07551849062762,59.558666895721174,7.201958061440049,0.06289091005577434,4.4980559811837635
6,200,50,7.2,0.2,100,227.66970129610598,61.928587662540686,7.187225287404597,0.18231916522857236,4.501025597600778
6,200,50,7.4,0.1,100,220.78502139798485,63.74356099060958,7.4084195492430815,0.05719891730172014,4.500524774332272
6,200,50,7.4,0.2,100,227.00216525016842,67.7486487659135,7.389334421826537,0.1802674682489161,4.50097599391133
6,200,50,7.6,0.1,100,226.63325927974716,65.62140161197959,7.606463127682396,0.05271281665643331,4.497678374876661
6,200,50,7.6,0.2,100,228.82055039491195,70.35916254541387,7.589612360402906,0.17065399418123445,4.4999829749388685
6,200,100,7,0.1,100,226.03908945613932,118.23674819528918,7.0057511213488635,0.0772605717781836,4.498912092259976
6,200,100,7,0.2,100,227.2090559634567,123.96067515780454,6.988026964558023,0.18841853869848785,4.498861142398848
6,200,100,7.2,0.1,100,227.54134095593494,124.83082344515672,7.205686040808119,0.0684275406146441,4.502526118605501
6,200,100,7.2,0.2,100,227.09421321074595,125.44293536453375,7.191193069538471,0.1783717979160716,4.502033039261345
6,200,100,7.4,0.1,100,229.84601146487802,117.2245252536772,7.406747295862025,0.07239649745846286,4.500315969419079
6,200,100,7.4,0.2,100,232.81212470369047,127.55611663230665,7.388544362837537,0.181606669173131,4.499539981752
6,200,100,7.6,0.1,100,236.8362192289873,112.50930333397504,7.603720288088808,0.06898829215973079,4.499905970069648
6,200,100,7.6,0.2,100,236.38188013335036,121.58103469419956,7.588877465617165,0.17926644972309214,4.499549305130645
6,200,200,7,0.1,100,231.18209928114945,232.5613714430219,7.007462935728395,0.08865506494446408,4.501609045201832
6,200,200,7,0.2,100,231.50935244548486,232.00310469037052,6.992005019081326,0.19325684834953805,4.499617831135131
6,200,200,7.2,0.1,100,235.0521592339067,227.03474891645368,7.207210904594184,0.08684653666150434,4.50025676564596
6,200,200,7.2,0.2,100,240.62390149976395,230.19029898297313,7.188199523459709,0.18886051618049066,4.501256067441066
6,200,200,7.4,0.1,100,240.77402413366937,221.14270351729397,7.406207768103094,0.07929282558329008,4.499142746670052
6,200,200,7.4,0.2,100,238.51528585045443,224.31322266118107,7.39269008951582,0.18993558015013431,4.500995187436049
6,200,200,7.6,0.1,100,248.0218616052862,217.70608292316015,7.6037829079354085,0.08431604614882704,4.500700659346228
6,200,200,7.6,0.2,100,250.52111070218865,221.6608181473559,7.588598966595054,0.1869061204644622,4.500331807038697
6,300,50,7,0.1,100,313.6811781386796,60.809168059791425,7.013118605349172,0.07365474728448076,4.499806539364527
6,300,50,7,0.2,100,312.6279411939854,74.69700031705197,6.9986134963092095,0.1821853703688917,4.498406811932551
6,300,50,7.2,0.1,100,319.7658479225174,61.06996384606334,7.207627637215304,0.07581196822378229,4.498120299785103
6,300,50,7.2,0.2,100,320.15005357111886,68.93599562333347,7.191813123596432,0.17735331271632016,4.499029820100966
6,300,50,7.4,0.1,100,325.28176049610846,66.80345313843308,7.406158834797019,0.06722795447247339,4.4999145105036025
6,300,50,7.4,0.2,100,326.5986040165802,69.37073019138536,7.387980015543644,0.18066139126755787,4.500706543922655
6,300,50,7.6,0.1,100,331.45747782172305,70.88630969381025,7.603448667506552,0.06352656497638799,4.500619632409993
6,300,50,7.6,0.2,100,331.5468898103839,72.58857204387898,7.589387889541245,0.17936950125814546,4.499047461364796
6,300,100,7,0.1,100,321.16807784215575,125.72108547324216,7.0109685544033455,0.08094265457598654,4.501664215412435
6,300,100,7,0.2,100,321.80308331680243,131.53431791709417,6.993180936696316,0.18507138799510153,4.49980148694568
6,300,100,7.2,0.1,100,322.8301378748658,120.04556669352003,7.209931829778868,0.07778223725278226,4.4997387596499925
6,300,100,7.2,0.2,100,324.1283510532913,128.7217318851133,7.1938471216251525,0.1839356800788965,4.501926832966468
6,300,100,7.4,0.1,100,332.6166764528914,118.24092495314792,7.404281687478591,0.06722648658670742,4.500784333934365
6,300,100,7.4,0.2,100,331.76405756954824,122.67583191939133,7.389328849735457,0.18246657065782182,4.500006125340836
6,300,100,7.6,0.1,100,332.5244989787219,116.86545120426261,7.606739380987274,0.06560410662774027,4.503510104243906
6,300,100,7.6,0.2,100,336.7512373798575,123.28678901329188,7.588789834802264,0.17922634527506937,4.498599793659279
6,300,200,7,0.1,100,335.1571824259281,231.54517435781386,7.004543426513615,0.08992584210085998,4.498877855134904
6,300,200,7,0.2,100,332.7501831465406,231.68434370882736,6.990027986112273,0.18994295796912114,4.505507632042447
6,300,200,7.2,0.1,100,338.478880965384,231.367849606877,7.204189872899773,0.08727749700079053,4.498363262156401
6,300,200,7.2,0.2,100,339.87131001555974,227.6715106998132,7.190330676294319,0.18677106345284566,4.501486733689041
6,300,200,7.4,0.1,100,340.00216622507867,226.55906000569107,7.40771999968871,0.07801523484125036,4.50079413374826
6,300,200,7.4,0.2,100,338.72167744257564,227.67684066648823,7.3919903863529814,0.18568040536847097,4.49923297792423
6,300,200,7.6,0.1,100,338.7421060575294,220.6358246356084,7.608774424469384,0.07834019240786118,4.500333737638811
6,300,200,7.6,0.2,100,339.1306050756106,224.16811758357355,7.5939291833574885,0.18256958868643733,4.498469364331604
6,400,50,7,0.1,100,416.6973134818475,83.28487533149388,7.009014990115475,0.07938069620450612,4.501030353831423
6,400,50,7,0.2,100,418.6804337137264,82.15059226408954,6.99008472949178,0.18595881283310212,4.500492297390834
6,400,50,7.2,0.1,100,415.77199446546416,64.30298414134678,7.2110172068044855,0.079391321298156875,4.498817000866697
6,400,50,7.2,0.2,100,413.7409568621563,76.33655501901656,7.19959165528755,0.1846349028159395,4.499278498866472
6,400,50,7.4,0.1,100,418.38979693811115,59.51641978305309,7.40858686513341,0.07817289662636571,4.501248186326609
6,400,50,7.4,0.2,100,417.22370768550707,62.84921918811268,7.396729881404203,0.17980396451403444,4.500310569018996
6,400,50,7.6,0.1,100,428.72287963198687,68.76090706413005,7.604284822501881,0.06565276502358881,4.499704686147661
6,400,50,7.6,0.2,100,431.921852488868,74.85583776282371,7.5879174906116,0.17965471026493146,4.498490002116695
6,400,100,7,0.1,100,427.31398433861904,131.60263000796877,7.0021783970799465,0.08081640338248403,4.499879785963075
6,400,100,7,0.2,100,426.1396535716093,129.8235112768073,6.989551940307126,0.1758117544813389,4.502087189297023
6,400,100,7.2,0.1,100,421.9833700997098,127.55280968600324,7.211090010900951,0.07396543703706439,4.501051662299629
6,400,100,7.2,0.2,100,422.0951387357725,133.95657428236817,7.1947165501875965,0.18866692076729896,4.501653019880175
6,400,100,7.4,0.1,100,425.20811818306356,113.77891942835276,7.409825455494678,0.07805639291289601,4.499892065147402
6,400,100,7.4,0.2,100,424.6815427701497,126.60510024568997,7.395001273042793,0.18324157701577573,4.5001292020287185
6,400,100,7.6,0.1,100,434.9104382702729,100.82255218600363,7.605586707286394,0.07361704123716915,4.499164844569822
6,400,100,7.6,0.2,100,435.7003891909718,113.10927323112803,7.589714383661464,0.18333789157402153,4.500409793956316
6,400,200,7,0.1,100,437.57814827409055,226.73923539989173,7.005385874768115,0.10278288404227683,4.501006094349295
6,400,200,7,0.2,100,430.21265734895655,225.26849805556446,6.992750554997853,0.19268846450035076,4.50755324983541
6,400,200,7.2,0.1,100,440.85744675520357,227.53793059539217,7.202771736450767,0.07905822859016925,4.501924917267505
6,400,200,7.2,0.2,100,440.6353996686302,229.02480066992823,7.186350865273227,0.18759361089383236,4.497131512656789
6,400,200,7.4,0.1,100,445.3534589875727,230.70187207790553,7.4026882722732195,0.08021055647810886,4.499439075467865
6,400,200,7.4,0.2,100,436.562071704201,228.48232593059817,7.393101779114911,0.18621336698388014,4.499177254109788
6,400,200,7.6,0.1,100,443.5277280490566,223.30011314427756,7.607105827652198,0.0776324381051942,4.5009375310739035
6,400,200,7.6,0.2,100,439.10691050862596,225.56562144370815,7.593850606115439,0.1852230328996424,4.501892428319049
6,500,50,7,0.1,100,517.9757685480307,78.676766214736,7.004583811981087,0.09442531593590946,4.500173001211825
